city_name,h3_id,hex_geom,buildings_in_hex,buildings_with_access,access_pct
Paris,8a1fb467085ffff,"POLYGON((2.31847465528105 48.8471530997072, 2.31757248151905 48.8469890569277, 2.31738327873672 48.8463452633151, 2.31809623650049 48.8458655185867, 2.3189983902215 48.84602956312, 2.31918760621944 48.8466733506279, 2.31847465528105 48.8471530997072))",26,26,100
Paris,8a1fb46716e7fff,"POLYGON((2.35333744718904 48.8321629138845, 2.35243571385229 48.8319990877355, 2.35224625160622 48.8313553826079, 2.3529585095076 48.8308755097401, 2.35386022281278 48.831039337654, 2.35404969824786 48.8316830366707, 2.35333744718904 48.8321629138845))",16,16,100
Paris,8a1fb4660b47fff,"POLYGON((2.38009521356013 48.8881782008909, 2.37919280908817 48.8880149176653, 2.37900293557451 48.8873716395615, 2.37971545333434 48.8868916507911, 2.38061783773714 48.8870549357861, 2.38080772444894 48.887698207782, 2.38009521356013 48.8881782008909))",8,8,100
Paris,8a1fb4662607fff,"POLYGON((2.36282081486026 48.8527700322216, 2.3619188325565 48.852606402666, 2.36172922226546 48.8519628527655, 2.36244158108526 48.8514829385304, 2.36334354334364 48.8516465698523, 2.36353316682727 48.8522901136431, 2.36282081486026 48.8527700322216))",2,2,100
Paris,8a1fb467662ffff,"POLYGON((2.29180476176915 48.8319378660222, 2.29090265011515 48.8317735086997, 2.29071372958211 48.831129505768, 2.29142690747857 48.8306498662619, 2.29232899910214 48.8308142253313, 2.2925179328594 48.8314582221599, 2.29180476176915 48.8319378660222))",9,9,100
Paris,8a1fb4670a37fff,"POLYGON((2.32331985710982 48.8462058897731, 2.32241772755817 48.8460418834429, 2.32222848513221 48.8453981081452, 2.3229413590452 48.8449183452832, 2.32384346855641 48.8450823533687, 2.32403272419478 48.8457261225609, 2.32331985710982 48.8462058897731))",5,5,100
Paris,8a1fb4629a4ffff,"POLYGON((2.28196622390114 48.8624517596303, 2.28106359524308 48.862287487642, 2.28087466581209 48.8616435996228, 2.28158835179562 48.8611639896902, 2.28249096040315 48.8613282634208, 2.28267990307741 48.8619721453417, 2.28196622390114 48.8624517596303))",13,13,100
Paris,8a1fb4759287fff,"POLYGON((2.33153912868942 48.8915640240235, 2.33063637160848 48.8914003414907, 2.33044691451355 48.8907568472649, 2.33116020127168 48.8902770416731, 2.3320629382819 48.890440725961, 2.33225240860441 48.8910842140855, 2.33153912868942 48.8915640240235))",17,17,100
Paris,8a1fb4645437fff,"POLYGON((2.39875195946271 48.8385762300901, 2.39785041300599 48.8384128306725, 2.39766053173787 48.8377693789096, 2.39837218376046 48.8372893326804, 2.39927371018073 48.8374527338757, 2.3994636046146 48.8380961795226, 2.39875195946271 48.8385762300901))",9,9,100
Paris,8a1fb4644497fff,"POLYGON((2.36738554320698 48.8334957151641, 2.36648387731478 48.833332017396, 2.36629428746698 48.8326883871503, 2.3670063503295 48.8322084607853, 2.36790799618904 48.8323721603223, 2.36809759921841 48.8330157844553, 2.36738554320698 48.8334957151641))",2,2,100
Paris,8a1fb467112ffff,"POLYGON((2.34597098718502 48.8448379603076, 2.34506901869858 48.8446741414179, 2.34487958141152 48.8440304680657, 2.34559209941179 48.8435506197116, 2.34649404785835 48.8437144403633, 2.34668349834424 48.844358107607, 2.34597098718502 48.8448379603076))",4,4,100
Paris,8a1fb475b5affff,"POLYGON((2.29939057399028 48.8723245021706, 2.29848790551339 48.8721604353577, 2.29829879175586 48.8715166837713, 2.29901233323734 48.8710370050971, 2.29991498165681 48.8712010736568, 2.30010410865193 48.8718448191438, 2.29939057399028 48.8723245021706))",1,1,100
Paris,8a1fb475a2effff,"POLYGON((2.2950662838396 48.8721478493092, 2.29416359122207 48.8719837442544, 2.29397451608648 48.8713399709117, 2.29468812032811 48.8708603087226, 2.29559079288844 48.871024415523, 2.29577988126404 48.8716681827669, 2.2950662838396 48.8721478493092))",7,7,100
Paris,8a1fb4674607fff,"POLYGON((2.30232120798644 48.8503092831275, 2.30141888691966 48.8501451188056, 2.30122981635201 48.8495012641591, 2.30194305362457 48.8490215799367, 2.30284535464855 48.8491857460076, 2.30303443844246 48.8498295945519, 2.30232120798644 48.8503092831275))",1,1,100
Paris,8a1fb475bc6ffff,"POLYGON((2.30436861909769 48.8805410804385, 2.30346585850438 48.8803771023387, 2.30327667516163 48.8797334184937, 2.30399023917355 48.8792537188475, 2.30489297970392 48.8794176986952, 2.30508217628501 48.8800613764411, 2.30436861909769 48.8805410804385))",7,7,100
Paris,8a1fb466352ffff,"POLYGON((2.38019465618552 48.8595744930547, 2.37929268027288 48.8594110510519, 2.37910289592268 48.858767621194, 2.37981507429923 48.8582876394499, 2.38071703016172 48.8584510832238, 2.38090682769751 48.8590945069706, 2.38019465618552 48.8595744930547))",16,16,100
Paris,8a1fb467036ffff,"POLYGON((2.33134980237872 48.8415720646741, 2.33044779190465 48.841408101661, 2.33025849339875 48.8407643404462, 2.33097119216083 48.8402845483515, 2.33187318259742 48.8404485131225, 2.3320624943091 48.8410922682303, 2.33134980237872 48.8415720646741))",16,16,100
Paris,8a1fb4675187fff,"POLYGON((2.32458804594889 48.8592323438477, 2.32368572951984 48.8590684210836, 2.3234964350884 48.8584247211685, 2.32420944386836 48.8579449501215, 2.32511174024833 48.8581088746405, 2.32530104789713 48.8587525684515, 2.32458804594889 48.8592323438477))",6,6,100
Paris,8a1fb4661d87fff,"POLYGON((2.38541500599404 48.8830516479933, 2.38451271139131 48.8828883819601, 2.38432280726494 48.8822451022315, 2.38503518454816 48.8817650946453, 2.38593745908506 48.8819283624499, 2.38612737640428 48.8825716360693, 2.38541500599404 48.8830516479933))",1,1,100
Paris,8a1fb467190ffff,"POLYGON((2.34283215726861 48.8515789721704, 2.34193006852747 48.851415163848, 2.34174063767472 48.8507715111839, 2.34245328235926 48.8502916729495, 2.34335535105612 48.8504554830326, 2.34354479511241 48.8510991295893, 2.34283215726861 48.8515789721704))",7,7,100
Paris,8a1fb475b35ffff,"POLYGON((2.32376143559798 48.8767510209607, 2.32285885197646 48.8765871887888, 2.32266950984399 48.8759435781487, 2.32338273810723 48.8754638057824, 2.32428530166801 48.875627639708, 2.32447465702602 48.8762712442462, 2.32376143559798 48.8767510209607))",10,10,100
Paris,8a1fb4676b77fff,"POLYGON((2.29472453257568 48.8477079385973, 2.2938222033439 48.8475436943317, 2.29363320776822 48.8468997892721, 2.29434652819457 48.8464201345797, 2.2952488373854 48.8465843805923, 2.29543784619054 48.8472282795503, 2.29472453257568 48.8477079385973))",14,14,100
Paris,8a1fb4660047fff,"POLYGON((2.37510995502435 48.8799685758738, 2.37420764238631 48.8798052038989, 2.37401783854427 48.8791618580073, 2.37473033414257 48.8786818901989, 2.37563262671698 48.8788452639423, 2.37582244375644 48.8794886037257, 2.37510995502435 48.8799685758738))",4,4,100
Paris,8a1fb4666017fff,"POLYGON((2.33943890466377 48.8777679670754, 2.33853640314702 48.8776042756179, 2.33834691989329 48.8769607459473, 2.33905992493905 48.876480913838, 2.33996240639415 48.8766446070537, 2.34015190286485 48.8772881306204, 2.33943890466377 48.8777679670754))",19,19,100
Paris,8a1fb4759387fff,"POLYGON((2.32887529537278 48.894126726058, 2.32797248338216 48.893963034876, 2.32778304167835 48.8933195414806, 2.32849639873464 48.8928397453677, 2.32939919065288 48.8930034383038, 2.32958864558691 48.8936469255986, 2.32887529537278 48.894126726058))",13,13,100
Paris,8a1fb4664607fff,"POLYGON((2.35582076864487 48.8898734670931, 2.35491818773878 48.8897099842795, 2.35472852233457 48.889066598091, 2.35544142462328 48.8885867008206, 2.3563439854594 48.8887501853965, 2.35653366407647 48.8893935654804, 2.35582076864487 48.8898734670931))",29,29,100
Paris,8a1fb464096ffff,"POLYGON((2.39547772840047 48.8361556061883, 2.39457619769626 48.8359921650828, 2.39438635278865 48.8353486846483, 2.39509802541835 48.8348686514353, 2.39599953608777 48.8350320943177, 2.39618939416196 48.8356755686363, 2.39547772840047 48.8361556061883))",10,10,100
Paris,8a1fb4644937fff,"POLYGON((2.36984687308896 48.8534352533325, 2.3689449245507 48.8532716879838, 2.36875525042728 48.8526281755312, 2.36946751165296 48.852148234538, 2.37036944014528 48.8523118016551, 2.37055912745755 48.8529553079971, 2.36984687308896 48.8534352533325))",3,3,100
Paris,8a1fb4666387fff,"POLYGON((2.34751590193222 48.8761869993899, 2.34661347425204 48.8760233686785, 2.34642392492408 48.8753798695297, 2.34713679006438 48.8749000071974, 2.34803919768383 48.8750636396695, 2.34822876022343 48.8757071327132, 2.34751590193222 48.8761869993899))",15,15,100
Paris,8a1fb475b8e7fff,"POLYGON((2.30873656951083 48.8837714934756, 2.30783378763633 48.8836075710265, 2.30764455570795 48.8829639254284, 2.3083580924165 48.8824842083787, 2.30926085422584 48.8826481325768, 2.30945009939147 48.8832917720756, 2.30873656951083 48.8837714934756))",12,12,100
Paris,8a1fb4670a17fff,"POLYGON((2.32384346855641 48.8450823533687, 2.3229413590452 48.8449183452832, 2.32275211553687 48.8442745665374, 2.32346496832785 48.8437948019828, 2.32436705779938 48.8439588118238, 2.32455631451932 48.8446025844639, 2.32384346855641 48.8450823533687))",12,12,100
Paris,8a1fb4675cc7fff,"POLYGON((2.32026569664784 48.8590563596246, 2.31936335603635 48.858892398649, 2.31917410017889 48.8582486769694, 2.31988717171284 48.8577689223691, 2.32078949227541 48.8579328850984, 2.32097876135269 48.8585766006743, 2.32026569664784 48.8590563596246))",16,16,100
Paris,8a1fb466096ffff,"POLYGON((2.36988201795448 48.8912014118117, 2.36897950463928 48.8910380575098, 2.36878971139843 48.8903947462267, 2.36950241826714 48.8899147953518, 2.37040491151127 48.8900781514201, 2.37059471795748 48.8907214565969, 2.36988201795448 48.8912014118117))",2,2,100
Paris,8a1fb4645d8ffff,"POLYGON((2.3940075241191 48.8456337459173, 2.39310584264062 48.8454703450396, 2.39291598082402 48.8448269078211, 2.39362778731402 48.8443468775948, 2.39452944875141 48.8445102802485, 2.39471932373959 48.8451537113525, 2.3940075241191 48.8456337459173))",5,5,100
Paris,8a1fb4663d57fff,"POLYGON((2.37867432651434 48.8659982875141, 2.37777224507119 48.865834868267, 2.37758245386879 48.8651914652309, 2.37829473091998 48.8647114875522, 2.37919679230873 48.8648749085696, 2.3793865967004 48.8655183054954, 2.37867432651434 48.8659982875141))",9,9,100
Paris,8a1fb4666677fff,"POLYGON((2.34690189992414 48.8712025902613, 2.34599954300452 48.8710389264529, 2.34581001473941 48.8703953978059, 2.34652283018383 48.8699155390728, 2.34742516704605 48.870079204642, 2.34761470852097 48.8707227271834, 2.34690189992414 48.8712025902613))",5,5,100
Paris,8a1fb4645937fff,"POLYGON((2.40008330597916 48.8546512124049, 2.39918152759548 48.8544879141466, 2.39899158404276 48.8538445541908, 2.39970340570144 48.8533644986075, 2.400605164038 48.853527798643, 2.4007951207627 48.8541711524845, 2.40008330597916 48.8546512124049))",12,12,100
Paris,8a1fb466325ffff,"POLYGON((2.40554217633086 48.8586841515462, 2.40464037169553 48.8585209227851, 2.40445036750583 48.8578776106431, 2.40516215478054 48.8573975333765, 2.40606393936596 48.8575607639161, 2.40625395672629 48.8582040699437, 2.40554217633086 48.8586841515462))",4,4,100
Paris,8a1fb475a647fff,"POLYGON((2.28799129432961 48.8684236867232, 2.28708861362639 48.868259499944, 2.28689961244747 48.8676156727158, 2.28761327872902 48.8671360383651, 2.28851593937763 48.867300226888, 2.288704953799 48.8679440480178, 2.28799129432961 48.8684236867232))",6,6,100
Paris,8a1fb4666617fff,"POLYGON((2.343102950381 48.8699043386058, 2.3422005892803 48.8697406348363, 2.34201109850289 48.8690970809605, 2.34272395561444 48.8686172369594, 2.34362629665865 48.8687809424887, 2.34381580064751 48.8694244902592, 2.343102950381 48.8699043386058))",9,9,100
Paris,8a1fb4660937fff,"POLYGON((2.36285156044675 48.890537677747, 2.36194901332363 48.8903742591934, 2.36175928399509 48.8897309104556, 2.36247208858028 48.8892509863768, 2.36337461563289 48.8894144066948, 2.36356435817054 48.8900577493272, 2.36285156044675 48.890537677747))",13,13,100
Paris,8a1fb466374ffff,"POLYGON((2.39633405846343 48.8564081144346, 2.39543223044205 48.8562447937066, 2.39524231428395 48.8556014249714, 2.39595421297204 48.8551213830778, 2.39685602094517 48.8552847055818, 2.39704595027818 48.8559280682033, 2.39633405846343 48.8564081144346))",15,15,100
Paris,8a1fb4629a6ffff,"POLYGON((2.28144146514287 48.863575250669, 2.28053881643351 48.8634109804229, 2.2803498881058 48.8627670958603, 2.28106359524308 48.862287487642, 2.28196622390114 48.8624517596303, 2.28215516547293 48.8630956380947, 2.28144146514287 48.863575250669))",11,11,100
Paris,8a1fb466092ffff,"POLYGON((2.36555918280511 48.8910278812983, 2.36465664518792 48.8908644887994, 2.36446689050575 48.8902211557356, 2.3651796602327 48.8897412212765, 2.36608217777902 48.8899046155406, 2.36627194566896 48.8905479424986, 2.36555918280511 48.8910278812983))",1,1,100
Paris,8a1fb466662ffff,"POLYGON((2.34528670643061 48.8715187834899, 2.3443843347446 48.8713551075347, 2.34419481969038 48.8707115727824, 2.344907663111 48.8702317200905, 2.34581001473941 48.8703953978059, 2.34599954300452 48.8710389264529, 2.34528670643061 48.8715187834899))",2,2,100
Paris,8a1fb4663157fff,"POLYGON((2.38997378634052 48.8637818820018, 2.38907180842579 48.8636185476699, 2.38888192492091 48.8629751874107, 2.38959400614866 48.8624951675952, 2.39049596401031 48.8626585037008, 2.39068586069698 48.8633018578481, 2.38997378634052 48.8637818820018))",6,6,100
Paris,8a1fb4663b1ffff,"POLYGON((2.39491124950967 48.8689383499991, 2.39400922524441 48.8687750869529, 2.39381928212808 48.8681317779686, 2.39453135009554 48.8676517381425, 2.39543335430422 48.8678150029636, 2.39562331060176 48.8684583058359, 2.39491124950967 48.8689383499991))",1,1,100
Paris,8a1fb4664797fff,"POLYGON((2.35040523574971 48.8888924399182, 2.34950263586317 48.8887289049864, 2.34931302117865 48.8880854874548, 2.35002599316483 48.8876056109589, 2.35092857298214 48.8877691476515, 2.35111820088221 48.8884125590791, 2.35040523574971 48.8888924399182))",13,13,100
Paris,8a1fb466570ffff,"POLYGON((2.38503431340274 48.8933338891612, 2.38413186250922 48.893170677246, 2.38394192933611 48.892527450455, 2.38465443385867 48.892047441687, 2.38555686467951 48.8922106553728, 2.38574681105019 48.892853876056, 2.38503431340274 48.8933338891612))",2,2,100
Paris,8a1fb46744a7fff,"POLYGON((2.28882846877306 48.8509012108993, 2.28792605530321 48.8507369336412, 2.28773710162053 48.8500930171807, 2.2884505481731 48.8496133840787, 2.28935294159994 48.8497776630818, 2.28954190851691 48.8504215734418, 2.28882846877306 48.8509012108993))",11,11,100
Paris,8a1fb4660387fff,"POLYGON((2.3777699804414 48.8774053347116, 2.37686772272078 48.8772419713362, 2.37667790356617 48.8765986246369, 2.37739032893711 48.8761186474217, 2.37829256659575 48.8762820125665, 2.37848239894514 48.876925353157, 2.3777699804414 48.8774053347116))",11,11,100
Paris,8a1fb4660b07fff,"POLYGON((2.37577300286954 48.8880049926034, 2.37487057407687 48.8878416711915, 2.37468073910534 48.8871983713037, 2.37539331972558 48.8867183989351, 2.37629572844925 48.8868817221151, 2.37648557662136 48.8875250158956, 2.37577300286954 48.8880049926034))",4,4,100
Paris,8a1fb4661d27fff,"POLYGON((2.3865545590262 48.8869112038096, 2.38565221375504 48.8867479691322, 2.38546228745514 48.8861047154613, 2.38617469323222 48.8856247025766, 2.38707701843497 48.8857879390255, 2.38726695792875 48.8864311865876, 2.3865545590262 48.8869112038096))",13,13,100
Paris,8a1fb4670917fff,"POLYGON((2.30987450216253 48.849854950696, 2.30897223469336 48.8496908489051, 2.30878309909405 48.8490470282225, 2.30949621774189 48.8485673154342, 2.3103984651684 48.8487314189764, 2.31058761398945 48.8493752335556, 2.30987450216253 48.849854950696))",8,8,100
Paris,8a1fb4670a0ffff,"POLYGON((2.32654977821492 48.8455743255221, 2.32564767814169 48.845410343488, 2.32545840929199 48.8447665804015, 2.32617122730491 48.8442868054549, 2.32707330733807 48.8444507892453, 2.32726258939807 48.8450945462259, 2.32654977821492 48.8455743255221))",3,3,100
Paris,8a1fb475b2c7fff,"POLYGON((2.32424109830942 48.8725734032572, 2.32333858017416 48.8724095519142, 2.32314924693389 48.8717659213359, 2.32386241860518 48.871286148203, 2.32476491668249 48.8714500013, 2.32495426314619 48.8720936257759, 2.32424109830942 48.8725734032572))",3,3,100
Paris,8a1fb46610c7fff,"POLYGON((2.40369580468103 48.878443026676, 2.40279369299431 48.8782798923101, 2.40260364276033 48.8776366763384, 2.40331569103248 48.8771566008446, 2.4042177826562 48.8773197369874, 2.40440784607048 48.8779629468471, 2.40369580468103 48.878443026676))",13,13,100
Paris,8a1fb475b567fff,"POLYGON((2.30375787758756 48.8755555410636, 2.30285518782174 48.8753915298964, 2.30266602549003 48.8747478165467, 2.30337953968732 48.8742681204638, 2.30428220939353 48.874432133379, 2.30447138496176 48.8750758406291, 2.30375787758756 48.8755555410636))",4,4,100
Paris,8a1fb475b887fff,"POLYGON((2.30493621661814 48.8824720902654, 2.30403343063939 48.882308127826, 2.30384423624315 48.881664457005, 2.3045578145865 48.8811847547222, 2.30546058050101 48.8813487189095, 2.30564978813612 48.8819923836316, 2.30493621661814 48.8824720902654))",6,6,100
Paris,8a1fb4646997fff,"POLYGON((2.35708803714528 48.8304071932816, 2.35618635334615 48.8302433896332, 2.35599686365733 48.8295996932867, 2.35670904458121 48.8291198067003, 2.3576107083499 48.8292836121148, 2.35780021122484 48.8299273023496, 2.35708803714528 48.8304071932816))",13,13,100
Paris,8a1fb4676ceffff,"POLYGON((2.27948950302289 48.8394474033365, 2.27858720296158 48.8392829817773, 2.27839836731005 48.8386389594658, 2.27911181848494 48.8381593648139, 2.28001409851101 48.8383237881159, 2.28020294739713 48.8389678043269, 2.27948950302289 48.8394474033365))",3,3,100
Paris,8a1fb46468cffff,"POLYGON((2.36677045543572 48.828510324565, 2.3658688601779 48.8283465936962, 2.36567929138834 48.8277029340231, 2.36639130467658 48.8272230113318, 2.36729287990508 48.8273867439696, 2.36748246187437 48.8280303975297, 2.36677045543572 48.828510324565))",3,3,100
Paris,8a1fb4640957fff,"POLYGON((2.39329499454858 48.8345417396558, 2.39239347434906 48.8343782707586, 2.39220365368065 48.8337347712113, 2.39291534004435 48.8332547466768, 2.39381684021017 48.8334182173504, 2.3940066740457 48.834061710782, 2.39329499454858 48.8345417396558))",4,4,100
